CBSA,CBSA Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting,Number of Sites Reporting Min-Max,Number of Sites Reporting Z-score,Year,Month,Day,Day of Week
299,299,2022-01-03,30,0,2,37-031-9991,1,0.0,-0.7549132547660471,2022,1,3,0
345,345,2022-02-12,37,0,4,42-005-0001,6,1.0000000000000002,2.1179124026462404,2022,2,12,5
310,310,2022-06-01,49,0,2,45-051-0008,1,0.0,-0.7549132547660471,2022,6,1,2
157,157,2022-05-25,49,0,2,04-005-1008,2,0.2,-0.18034812328358962,2022,5,25,2
449,449,2022-02-06,33,0,2,34-021-9991,3,0.4000000000000001,0.39421700819886785,2022,2,6,6
272,272,2022-02-12,17,0,4,55-025-0047,2,0.2,-0.18034812328358962,2022,2,12,5
364,364,2022-08-07,39,0,2,55-101-0020,1,0.0,-0.7549132547660471,2022,8,7,6
101,101,2022-05-06,32,0,2,39-049-0029,6,1.0000000000000002,2.1179124026462404,2022,5,6,4
62,62,2022-09-16,39,0,4,36-029-0023,5,0.8,1.5433472711637828,2022,9,16,4
460,460,2022-06-10,29,0,2,06-095-3003,3,0.4000000000000001,0.39421700819886785,2022,6,10,4
395,401,2022-06-07,67,2,2,06-069-0003,6,1.0000000000000002,2.1179124026462404,2022,6,7,1
274,274,2022-08-21,33,0,2,55-071-0007,1,0.0,-0.7549132547660471,2022,8,21,6
304,304,2022-04-09,43,0,2,17-065-0002,1,0.0,-0.7549132547660471,2022,4,9,5
382,382,2022-08-10,41,0,2,37-065-0099,1,0.0,-0.7549132547660471,2022,8,10,2
29,29,2022-02-10,134,4,4,06-029-0010,6,1.0000000000000002,2.1179124026462404,2022,2,10,3
488,488,2022-07-13,34,0,4,51-069-0010,1,0.0,-0.7549132547660471,2022,7,13,2
407,412,2022-02-07,54,2,4,53-061-0020,6,1.0000000000000002,2.1179124026462404,2022,2,7,0
418,423,2022-02-11,34,0,2,46-099-0009,1,0.0,-0.7549132547660471,2022,2,11,4
26,26,2022-04-19,44,0,2,45-003-0003,4,0.6000000000000001,0.9687821396813253,2022,4,19,1
263,263,2022-01-30,42,0,2,48-183-0001,1,0.0,-0.7549132547660471,2022,1,30,6
198,198,2022-03-10,33,0,2,37-003-0005,3,0.4000000000000001,0.39421700819886785,2022,3,10,3
279,279,2022-01-06,28,0,2,72-097-0007,1,0.0,-0.7549132547660471,2022,1,6,3
469,469,2022-08-09,19,0,2,18-169-9991,1,0.0,-0.7549132547660471,2022,8,9,1
171,171,2022-06-26,48,0,4,42-001-0001,2,0.2,-0.18034812328358962,2022,6,26,6
454,454,2022-03-11,34,0,2,01-125-0011,1,0.0,-0.7549132547660471,2022,3,11,4
486,486,2022-06-18,58,2,2,37-129-0002,1,0.0,-0.7549132547660471,2022,6,18,5
311,311,2022-06-05,25,0,2,12-021-0004,1,0.0,-0.7549132547660471,2022,6,5,6
276,276,2022-05-30,64,2,2,27-083-4210,1,0.0,-0.7549132547660471,2022,5,30,0
367,367,2022-05-14,22,0,6,42-011-0006,2,0.2,-0.18034812328358962,2022,5,14,5
412,417,2022-04-26,11,0,4,53-045-0007,1,0.0,-0.7549132547660471,2022,4,26,1
446,446,2022-01-21,33,0,2,20-177-0013,1,0.0,-0.7549132547660471,2022,1,21,4
262,262,2022-09-11,93,2,2,49-005-0007,1,0.0,-0.7549132547660471,2022,9,11,6
177,177,2022-04-20,16,0,4,41-033-0036,2,0.2,-0.18034812328358962,2022,4,20,2
181,181,2022-02-20,33,0,2,25-011-2005,1,0.0,-0.7549132547660471,2022,2,20,6
125,125,2022-04-29,30,0,4,13-069-0002,1,0.0,-0.7549132547660471,2022,4,29,4
372,372,2022-03-09,37,0,2,51-087-0014,6,1.0000000000000002,2.1179124026462404,2022,3,9,2
472,472,2022-08-27,27,0,4,13-153-0001,1,0.0,-0.7549132547660471,2022,8,27,5
458,458,2022-06-04,7,0,4,36-065-2001,1,0.0,-0.7549132547660471,2022,6,4,5
258,258,2022-02-08,31,0,4,21-067-0012,1,0.0,-0.7549132547660471,2022,2,8,1
131,131,2022-04-17,15,0,4,47-045-0004,1,0.0,-0.7549132547660471,2022,4,17,6
340,340,2022-04-10,64,2,2,12-113-0015,3,0.4000000000000001,0.39421700819886785,2022,4,10,6
473,474,2022-01-11,31,0,2,39-047-9991,1,0.0,-0.7549132547660471,2022,1,11,1
25,25,2022-07-30,43,0,2,34-001-0006,1,0.0,-0.7549132547660471,2022,7,30,5
33,33,2022-01-03,36,0,2,25-001-0002,1,0.0,-0.7549132547660471,2022,1,3,0
489,489,2022-01-27,54,2,4,37-057-0002,3,0.4000000000000001,0.39421700819886785,2022,1,27,3
130,130,2022-04-16,47,0,2,37-145-0003,2,0.2,-0.18034812328358962,2022,4,16,5
404,409,2022-10-09,6,0,1,42-015-0011,1,0.0,-0.7549132547660471,2022,10,9,6
315,315,2022-01-30,41,0,1,09-009-0027,2,0.2,-0.18034812328358962,2022,1,30,6
415,420,2022-06-07,41,0,4,22-017-0008,3,0.4000000000000001,0.39421700819886785,2022,6,7,1
5,5,2022-08-15,55,2,4,13-095-0007,1,0.0,-0.7549132547660471,2022,8,15,0
197,197,2022-03-06,28,0,4,41-059-0121,2,0.2,-0.18034812328358962,2022,3,6,6
198,198,2022-07-18,33,0,2,37-003-0005,2,0.2,-0.18034812328358962,2022,7,18,0
205,205,2022-02-22,64,2,4,48-201-0024,6,1.0000000000000002,2.1179124026462404,2022,2,22,1
262,262,2022-02-06,64,2,4,49-005-0007,2,0.2,-0.18034812328358962,2022,2,6,6
102,102,2022-04-26,35,0,2,33-013-1007,1,0.0,-0.7549132547660471,2022,4,26,1
274,274,2022-07-16,46,0,2,55-071-0007,1,0.0,-0.7549132547660471,2022,7,16,5
162,162,2022-09-14,29,0,4,19-111-0008,1,0.0,-0.7549132547660471,2022,9,14,2
325,325,2022-06-06,67,2,2,40-109-1037,6,1.0000000000000002,2.1179124026462404,2022,6,6,0
283,283,2022-03-25,35,0,2,28-033-0002,6,1.0000000000000002,2.1179124026462404,2022,3,25,4
449,449,2022-09-25,33,0,2,34-021-0005,2,0.2,-0.18034812328358962,2022,9,25,6
14,14,2022-04-22,26,0,3,02-020-0018,3,0.4000000000000001,0.39421700819886785,2022,4,22,4
224,224,2022-05-22,24,0,4,15-009-0025,1,0.0,-0.7549132547660471,2022,5,22,6
341,341,2022-01-21,48,0,4,17-143-0037,1,0.0,-0.7549132547660471,2022,1,21,4
391,396,2022-01-17,109,4,4,49-035-4002,6,1.0000000000000002,2.1179124026462404,2022,1,17,0
380,379,2022-04-21,44,0,2,17-201-2001,2,0.2,-0.18034812328358962,2022,4,21,3
415,420,2022-08-04,56,2,4,22-015-0008,2,0.2,-0.18034812328358962,2022,8,4,3
320,320,2022-01-15,46,0,2,12-115-2002,6,1.0000000000000002,2.1179124026462404,2022,1,15,5
290,290,2022-06-18,37,0,2,55-133-0027,6,1.0000000000000002,2.1179124026462404,2022,6,18,5
173,173,2022-04-21,54,2,2,08-045-0012,1,0.0,-0.7549132547660471,2022,4,21,3
267,267,2022-05-09,52,2,6,48-303-1028,1,0.0,-0.7549132547660471,2022,5,9,0
273,273,2022-05-19,49,0,2,33-011-5001,2,0.2,-0.18034812328358962,2022,5,19,3
256,256,2022-06-28,41,0,4,53-003-0004,3,0.4000000000000001,0.39421700819886785,2022,6,28,1
99,99,2022-02-06,24,0,4,13-215-0008,2,0.2,-0.18034812328358962,2022,2,6,6
114,114,2022-10-08,35,0,3,19-163-0017,3,0.4000000000000001,0.39421700819886785,2022,10,8,5
347,347,2022-03-20,32,0,4,55-043-0009,1,0.0,-0.7549132547660471,2022,3,20,6
341,341,2022-02-02,32,0,4,17-143-0037,1,0.0,-0.7549132547660471,2022,2,2,2
198,198,2022-03-08,35,0,2,37-027-0003,3,0.4000000000000001,0.39421700819886785,2022,3,8,1
253,253,2022-05-02,30,0,4,47-099-0003,1,0.0,-0.7549132547660471,2022,5,2,0
341,341,2022-06-08,50,0,2,17-143-1001,3,0.4000000000000001,0.39421700819886785,2022,6,8,2
390,395,2022-02-03,35,0,2,10-005-1003,2,0.2,-0.18034812328358962,2022,2,3,3
260,260,2022-06-03,47,0,2,31-109-0016,1,0.0,-0.7549132547660471,2022,6,3,4
378,378,2022-08-19,44,0,2,36-117-3001,3,0.4000000000000001,0.39421700819886785,2022,8,19,4
175,175,2022-04-23,43,0,2,08-077-0020,2,0.2,-0.18034812328358962,2022,4,23,5
184,184,2022-08-13,51,2,4,45-045-0015,3,0.4000000000000001,0.39421700819886785,2022,8,13,5
191,191,2022-03-23,31,0,2,42-043-0401,3,0.4000000000000001,0.39421700819886785,2022,3,23,2
404,409,2022-10-04,5,0,1,42-015-0011,1,0.0,-0.7549132547660471,2022,10,4,1
309,309,2022-06-03,50,0,2,26-121-0039,1,0.0,-0.7549132547660471,2022,6,3,4
438,438,2022-02-05,36,0,6,36-075-0003,2,0.2,-0.18034812328358962,2022,2,5,5
52,52,2022-05-02,44,0,2,25-021-3003,6,1.0000000000000002,2.1179124026462404,2022,5,2,0
264,264,2022-03-31,8,0,4,53-015-0015,1,0.0,-0.7549132547660471,2022,3,31,3
423,428,2022-02-21,47,0,4,45-083-0011,2,0.2,-0.18034812328358962,2022,2,21,0
414,419,2022-07-02,44,0,6,04-017-0119,1,0.0,-0.7549132547660471,2022,7,2,5
310,310,2022-05-28,45,0,2,45-051-0008,1,0.0,-0.7549132547660471,2022,5,28,5
11,11,2022-02-17,42,0,4,42-013-0801,1,0.0,-0.7549132547660471,2022,2,17,3
182,182,2022-01-21,15,0,4,37-081-0013,1,0.0,-0.7549132547660471,2022,1,21,4
410,415,2022-03-27,43,0,2,47-155-0101,1,0.0,-0.7549132547660471,2022,3,27,6
113,113,2022-06-17,44,0,2,01-003-0010,1,0.0,-0.7549132547660471,2022,6,17,4
481,481,2022-01-17,34,0,4,53-007-0010,3,0.4000000000000001,0.39421700819886785,2022,1,17,0
421,426,2022-03-25,42,0,2,06-109-0005,1,0.0,-0.7549132547660471,2022,3,25,4
100,100,2022-04-05,32,0,4,18-005-0008,2,0.2,-0.18034812328358962,2022,4,5,1
247,247,2022-09-09,15,0,3,42-071-0007,1,0.0,-0.7549132547660471,2022,9,9,4
30,30,2022-06-10,48,0,2,24-510-5253,6,1.0000000000000002,2.1179124026462404,2022,6,10,4
25,25,2022-07-16,44,0,2,34-001-0006,2,0.2,-0.18034812328358962,2022,7,16,5
249,249,2022-05-22,51,2,2,56-001-9991,6,1.0000000000000002,2.1179124026462404,2022,5,22,6
126,126,2022-02-20,37,0,2,10-001-0002,2,0.2,-0.18034812328358962,2022,2,20,6
335,335,2022-02-20,14,0,3,12-107-1008,1,0.0,-0.7549132547660471,2022,2,20,6
386,386,2022-07-22,105,4,2,06-061-1004,6,1.0000000000000002,2.1179124026462404,2022,7,22,4
69,70,2022-01-01,39,0,2,35-015-0010,2,0.2,-0.18034812328358962,2022,1,1,5
119,119,2022-06-28,6,0,3,35-029-0003,1,0.0,-0.7549132547660471,2022,6,28,1
239,242,2022-04-15,15,0,4,41-061-0120,2,0.2,-0.18034812328358962,2022,4,15,4
69,70,2022-05-30,105,4,2,35-015-1005,2,0.2,-0.18034812328358962,2022,5,30,0
24,24,2022-02-03,51,2,4,13-135-0002,6,1.0000000000000002,2.1179124026462404,2022,2,3,3
398,399,2022-02-11,36,0,4,16-017-0003,1,0.0,-0.7549132547660471,2022,2,11,4
433,391,2022-01-11,31,0,2,42-047-9991,1,0.0,-0.7549132547660471,2022,1,11,1
75,75,2022-04-27,9,0,6,53-041-0004,1,0.0,-0.7549132547660471,2022,4,27,2
86,86,2022-09-08,44,0,4,39-061-0006,6,1.0000000000000002,2.1179124026462404,2022,9,8,3
330,330,2022-02-16,59,2,4,21-059-0005,1,0.0,-0.7549132547660471,2022,2,16,2
234,234,2022-05-25,25,0,2,37-107-0004,1,0.0,-0.7549132547660471,2022,5,25,2
449,449,2022-02-14,35,0,2,34-021-9991,3,0.4000000000000001,0.39421700819886785,2022,2,14,0
382,382,2022-07-08,31,0,2,37-065-0099,1,0.0,-0.7549132547660471,2022,7,8,4
373,373,2022-08-19,95,2,3,06-065-1999,1,0.0,-0.7549132547660471,2022,8,19,4
265,265,2022-05-31,97,2,2,06-037-6012,6,1.0000000000000002,2.1179124026462404,2022,5,31,1
404,409,2022-01-29,25,0,6,42-015-0011,1,0.0,-0.7549132547660471,2022,1,29,5
11,11,2022-04-07,40,0,6,42-013-0801,1,0.0,-0.7549132547660471,2022,4,7,3
453,453,2022-07-31,23,0,2,28-081-0005,1,0.0,-0.7549132547660471,2022,7,31,6
464,464,2022-07-15,45,0,2,18-083-9991,1,0.0,-0.7549132547660471,2022,7,15,4
82,82,2022-01-09,43,0,4,47-065-4002,2,0.2,-0.18034812328358962,2022,1,9,6
160,160,2022-08-01,29,0,2,55-039-0006,1,0.0,-0.7549132547660471,2022,8,1,0
248,248,2022-04-16,29,0,2,26-065-0018,1,0.0,-0.7549132547660471,2022,4,16,5
351,351,2022-05-01,41,0,6,53-009-0013,3,0.4000000000000001,0.39421700819886785,2022,5,1,6
210,210,2022-09-24,42,0,2,18-145-0001,4,0.6000000000000001,0.9687821396813253,2022,9,24,5
75,75,2022-02-11,22,0,4,53-041-0004,1,0.0,-0.7549132547660471,2022,2,11,4
70,71,2022-03-18,43,0,2,32-510-0020,1,0.0,-0.7549132547660471,2022,3,18,4
155,155,2022-04-05,49,0,2,05-143-0006,2,0.2,-0.18034812328358962,2022,4,5,1
262,262,2022-07-01,52,2,6,49-005-0007,1,0.0,-0.7549132547660471,2022,7,1,4
13,13,2022-06-25,46,0,2,13-261-1001,1,0.0,-0.7549132547660471,2022,6,25,5
265,265,2022-03-21,56,2,4,06-037-4010,6,1.0000000000000002,2.1179124026462404,2022,3,21,0
380,379,2022-08-22,32,0,2,17-201-2001,2,0.2,-0.18034812328358962,2022,8,22,0
308,308,2022-10-10,37,0,4,19-139-0019,1,0.0,-0.7549132547660471,2022,10,10,0
403,408,2022-07-17,28,0,4,13-051-1002,2,0.2,-0.18034812328358962,2022,7,17,6
89,89,2022-06-03,71,2,2,21-047-0006,2,0.2,-0.18034812328358962,2022,6,3,4
470,470,2022-04-14,45,0,2,48-309-1037,1,0.0,-0.7549132547660471,2022,4,14,3
318,318,2022-06-06,77,2,2,26-021-0014,1,0.0,-0.7549132547660471,2022,6,6,0
356,356,2022-03-17,42,0,2,04-025-8034,1,0.0,-0.7549132547660471,2022,3,17,3
30,30,2022-07-14,64,2,2,24-510-5253,5,0.8,1.5433472711637828,2022,7,14,3
217,217,2022-03-04,42,0,2,36-013-0006,1,0.0,-0.7549132547660471,2022,3,4,4
315,315,2022-05-08,43,0,2,09-009-0027,3,0.4000000000000001,0.39421700819886785,2022,5,8,6
35,35,2022-01-27,31,0,4,26-017-0014,1,0.0,-0.7549132547660471,2022,1,27,3
193,193,2022-08-24,32,0,4,51-165-0003,1,0.0,-0.7549132547660471,2022,8,24,2
73,73,2022-01-04,34,0,1,49-021-0005,1,0.0,-0.7549132547660471,2022,1,4,1
58,58,2022-01-24,60,2,4,09-001-0010,3,0.4000000000000001,0.39421700819886785,2022,1,24,0
453,453,2022-03-24,46,0,2,28-081-0005,1,0.0,-0.7549132547660471,2022,3,24,3
230,230,2022-05-01,39,0,2,53-005-0003,3,0.4000000000000001,0.39421700819886785,2022,5,1,6
489,489,2022-01-19,55,2,4,37-067-0030,3,0.4000000000000001,0.39421700819886785,2022,1,19,2
366,366,2022-01-06,31,0,2,46-033-0132,3,0.4000000000000001,0.39421700819886785,2022,1,6,3
84,84,2022-07-07,101,4,2,17-089-0005,6,1.0000000000000002,2.1179124026462404,2022,7,7,3
240,238,2022-06-20,34,0,2,33-001-2004,1,0.0,-0.7549132547660471,2022,6,20,0
65,65,2022-08-20,46,0,2,26-165-9991,1,0.0,-0.7549132547660471,2022,8,20,5
8,8,2022-06-18,58,2,2,35-001-0023,6,1.0000000000000002,2.1179124026462404,2022,6,18,5
466,466,2022-05-17,50,0,2,25-007-0001,1,0.0,-0.7549132547660471,2022,5,17,1
86,86,2022-04-28,39,0,2,39-061-0040,6,1.0000000000000002,2.1179124026462404,2022,4,28,3
131,131,2022-03-20,30,0,4,47-045-0004,1,0.0,-0.7549132547660471,2022,3,20,6
121,121,2022-03-12,,0,2,19-153-1579,3,0.4000000000000001,0.39421700819886785,2022,3,12,5
211,211,2022-02-09,19,0,4,19-103-2001,1,0.0,-0.7549132547660471,2022,2,9,2
0,0,2022-06-25,13,0,3,46-013-0004,1,0.0,-0.7549132547660471,2022,6,25,5
39,39,2022-05-24,31,0,2,53-073-0005,2,0.2,-0.18034812328358962,2022,5,24,1
170,170,2022-01-27,31,0,4,32-005-0007,1,0.0,-0.7549132547660471,2022,1,27,3
143,143,2022-02-13,18,0,4,42-049-0003,1,0.0,-0.7549132547660471,2022,2,13,6
259,259,2022-02-17,20,0,4,39-003-0009,1,0.0,-0.7549132547660471,2022,2,17,3
177,177,2022-05-23,,0,4,41-033-0114,2,0.2,-0.18034812328358962,2022,5,23,0
478,478,2022-09-21,35,0,2,36-045-0002,1,0.0,-0.7549132547660471,2022,9,21,2
44,44,2022-02-02,23,0,4,30-111-0087,1,0.0,-0.7549132547660471,2022,2,2,2
338,338,2022-03-15,42,0,2,54-107-1002,1,0.0,-0.7549132547660471,2022,3,15,1
19,19,2022-04-30,,2,2,37-087-0036,5,0.8,1.5433472711637828,2022,4,30,5
330,330,2022-01-19,29,0,4,21-059-0005,1,0.0,-0.7549132547660471,2022,1,19,2
257,257,2022-10-17,24,0,4,23-001-0011,1,0.0,-0.7549132547660471,2022,10,17,0
2,2,2022-09-02,40,0,2,40-123-9030,1,0.0,-0.7549132547660471,2022,9,2,4
204,204,2022-01-22,31,0,6,22-057-0004,1,0.0,-0.7549132547660471,2022,1,22,5
365,365,2022-09-28,36,0,2,37-183-0014,3,0.4000000000000001,0.39421700819886785,2022,9,28,2
247,247,2022-08-17,55,2,4,42-071-0012,2,0.2,-0.18034812328358962,2022,8,17,2
478,478,2022-08-28,35,0,2,36-045-0002,1,0.0,-0.7549132547660471,2022,8,28,6
14,14,2022-03-11,,0,4,02-170-0008,4,0.6000000000000001,0.9687821396813253,2022,3,11,4
153,153,2022-01-14,40,0,2,35-045-1005,5,0.8,1.5433472711637828,2022,1,14,4
46,46,2022-04-09,47,0,4,06-027-1003,6,1.0000000000000002,2.1179124026462404,2022,4,9,5
420,425,2022-05-25,31,0,6,42-111-9991,1,0.0,-0.7549132547660471,2022,5,25,2
256,256,2022-04-23,27,0,4,53-003-0004,3,0.4000000000000001,0.39421700819886785,2022,4,23,5
246,246,2022-01-05,36,0,2,12-105-6005,2,0.2,-0.18034812328358962,2022,1,5,2
175,175,2022-06-02,58,2,2,08-077-0020,2,0.2,-0.18034812328358962,2022,6,2,3
453,453,2022-03-19,42,0,2,28-081-0005,1,0.0,-0.7549132547660471,2022,3,19,5
269,269,2022-03-27,12,0,4,51-680-0015,1,0.0,-0.7549132547660471,2022,3,27,6
187,187,2022-06-22,,2,2,24-043-0009,2,0.2,-0.18034812328358962,2022,6,22,2
366,366,2022-06-03,41,0,2,46-093-0001,3,0.4000000000000001,0.39421700819886785,2022,6,3,4
405,410,2022-05-09,14,0,4,31-157-0004,1,0.0,-0.7549132547660471,2022,5,9,0
477,477,2022-04-12,49,0,2,55-055-0009,1,0.0,-0.7549132547660471,2022,4,12,1
15,15,2022-04-04,42,0,4,26-161-0008,2,0.2,-0.18034812328358962,2022,4,4,0
237,237,2022-03-17,53,2,4,18-067-0004,1,0.0,-0.7549132547660471,2022,3,17,3
54,54,2022-02-11,51,2,2,21-061-0501,2,0.2,-0.18034812328358962,2022,2,11,4
259,259,2022-06-15,86,2,4,39-003-0009,1,0.0,-0.7549132547660471,2022,6,15,2
344,344,2022-06-02,3,0,4,46-065-0003,1,0.0,-0.7549132547660471,2022,6,2,3
348,348,2022-02-18,16,0,3,16-005-0015,1,0.0,-0.7549132547660471,2022,2,18,4
455,455,2022-05-28,10,0,6,16-083-0007,1,0.0,-0.7549132547660471,2022,5,28,5
144,144,2022-06-08,47,0,2,35-039-0026,1,0.0,-0.7549132547660471,2022,6,8,2
84,84,2022-02-16,63,2,4,17-031-6005,6,1.0000000000000002,2.1179124026462404,2022,2,16,2
440,440,2022-04-14,45,0,4,12-057-1065,6,1.0000000000000002,2.1179124026462404,2022,4,14,3
117,117,2022-07-29,29,0,2,17-115-0013,1,0.0,-0.7549132547660471,2022,7,29,4
237,237,2022-07-22,49,0,2,18-067-0004,1,0.0,-0.7549132547660471,2022,7,22,4
301,301,2022-05-15,49,0,2,47-089-0002,1,0.0,-0.7549132547660471,2022,5,15,6
415,420,2022-09-29,42,0,4,22-015-0008,2,0.2,-0.18034812328358962,2022,9,29,3
26,26,2022-02-19,37,0,2,45-003-0003,3,0.4000000000000001,0.39421700819886785,2022,2,19,5
250,250,2022-07-17,91,2,4,48-479-0313,1,0.0,-0.7549132547660471,2022,7,17,6
244,244,2022-03-25,50,0,2,12-023-0002,1,0.0,-0.7549132547660471,2022,3,25,4
429,387,2022-03-01,53,2,4,27-145-3052,1,0.0,-0.7549132547660471,2022,3,1,1
270,270,2022-09-13,38,0,2,13-021-0012,1,0.0,-0.7549132547660471,2022,9,13,1
112,112,2022-01-08,4,0,1,51-143-0005,1,0.0,-0.7549132547660471,2022,1,8,5
325,325,2022-01-22,57,2,4,40-109-1037,3,0.4000000000000001,0.39421700819886785,2022,1,22,5
357,357,2022-05-17,42,0,2,49-007-1003,1,0.0,-0.7549132547660471,2022,5,17,1
53,53,2022-08-06,87,2,2,08-013-0014,2,0.2,-0.18034812328358962,2022,8,6,5
485,485,2022-04-03,35,0,2,42-081-0100,2,0.2,-0.18034812328358962,2022,4,3,6
367,367,2022-01-01,41,0,4,42-011-0011,1,0.0,-0.7549132547660471,2022,1,1,5
360,360,2022-09-25,47,0,2,49-049-5010,2,0.2,-0.18034812328358962,2022,9,25,6
434,434,2022-01-01,39,0,4,42-027-0100,2,0.2,-0.18034812328358962,2022,1,1,5
424,429,2022-01-13,43,0,4,53-065-0005,5,0.8,1.5433472711637828,2022,1,13,3
218,218,2022-06-29,84,2,2,55-105-0030,1,0.0,-0.7549132547660471,2022,6,29,2
315,315,2022-06-17,74,2,2,09-009-9002,3,0.4000000000000001,0.39421700819886785,2022,6,17,4
120,120,2022-01-10,63,2,1,08-031-0028,6,1.0000000000000002,2.1179124026462404,2022,1,10,0
38,38,2022-03-17,53,2,4,55-027-0001,1,0.0,-0.7549132547660471,2022,3,17,3
474,473,2022-05-12,36,0,2,24-021-0037,6,1.0000000000000002,2.1179124026462404,2022,5,12,3
28,28,2022-05-07,73,2,6,48-453-1068,4,0.6000000000000001,0.9687821396813253,2022,5,7,5
462,462,2022-05-13,54,2,2,49-047-1002,5,0.8,1.5433472711637828,2022,5,13,4
393,398,2022-04-10,70,2,6,06-073-1201,6,1.0000000000000002,2.1179124026462404,2022,4,10,6
42,42,2022-03-02,41,0,2,50-003-0004,1,0.0,-0.7549132547660471,2022,3,2,2
91,91,2022-09-16,53,2,4,28-011-0002,1,0.0,-0.7549132547660471,2022,9,16,4
213,213,2022-04-04,54,2,4,28-049-0021,2,0.2,-0.18034812328358962,2022,4,4,0
424,429,2022-07-07,37,0,2,53-063-0046,6,1.0000000000000002,2.1179124026462404,2022,7,7,3
258,258,2022-02-15,46,0,4,21-067-0012,1,0.0,-0.7549132547660471,2022,2,15,1
361,361,2022-04-30,20,0,3,08-101-0015,1,0.0,-0.7549132547660471,2022,4,30,5
197,197,2022-03-13,8,0,4,41-059-1003,2,0.2,-0.18034812328358962,2022,3,13,6
69,70,2022-04-05,44,0,2,35-015-0010,2,0.2,-0.18034812328358962,2022,4,5,1
333,333,2022-06-17,52,2,4,21-145-1024,2,0.2,-0.18034812328358962,2022,6,17,4
22,22,2022-04-23,53,2,4,47-107-1002,1,0.0,-0.7549132547660471,2022,4,23,5
413,418,2022-01-03,38,0,2,56-033-0004,2,0.2,-0.18034812328358962,2022,1,3,0
72,67,2022-05-29,27,0,3,08-043-0003,1,0.0,-0.7549132547660471,2022,5,29,6
70,71,2022-03-14,11,0,4,32-510-0020,1,0.0,-0.7549132547660471,2022,3,14,0
261,261,2022-02-19,38,0,2,05-119-0007,2,0.2,-0.18034812328358962,2022,2,19,5
147,147,2022-01-14,5,0,6,56-041-0201,2,0.2,-0.18034812328358962,2022,1,14,4
274,274,2022-08-01,31,0,2,55-071-0007,1,0.0,-0.7549132547660471,2022,8,1,0
494,494,2022-03-26,,0,6,06-101-0003,1,0.0,-0.7549132547660471,2022,3,26,5
130,130,2022-09-02,54,2,2,37-063-0015,2,0.2,-0.18034812328358962,2022,9,2,4
201,201,2022-01-09,30,0,4,26-005-0003,1,0.0,-0.7549132547660471,2022,1,9,6
489,489,2022-03-03,61,2,2,37-067-0030,4,0.6000000000000001,0.9687821396813253,2022,3,3,3
347,347,2022-05-11,74,2,4,55-043-0009,1,0.0,-0.7549132547660471,2022,5,11,2
289,289,2022-05-10,43,0,2,21-013-0002,1,0.0,-0.7549132547660471,2022,5,10,1
158,158,2022-06-11,64,2,2,26-049-2001,2,0.2,-0.18034812328358962,2022,6,11,5
170,170,2022-06-01,4,0,4,32-005-0007,1,0.0,-0.7549132547660471,2022,6,1,2
488,488,2022-02-21,30,0,4,51-069-0010,1,0.0,-0.7549132547660471,2022,2,21,0
27,27,2022-09-26,33,0,2,23-011-2001,1,0.0,-0.7549132547660471,2022,9,26,0
259,259,2022-01-08,34,0,4,39-003-0009,1,0.0,-0.7549132547660471,2022,1,8,5
358,358,2022-01-20,,0,4,41-013-0100,1,0.0,-0.7549132547660471,2022,1,20,3
402,407,2022-08-25,19,0,2,06-097-0004,1,0.0,-0.7549132547660471,2022,8,25,3
153,153,2022-07-24,84,2,2,35-045-0018,5,0.8,1.5433472711637828,2022,7,24,6
396,402,2022-06-13,46,0,4,72-021-0010,5,0.8,1.5433472711637828,2022,6,13,0
159,159,2022-02-27,32,0,4,45-041-0003,2,0.2,-0.18034812328358962,2022,2,27,6
230,230,2022-02-22,21,0,3,53-005-0002,1,0.0,-0.7549132547660471,2022,2,22,1
163,163,2022-01-05,37,0,4,01-049-1003,2,0.2,-0.18034812328358962,2022,1,5,2
283,283,2022-04-01,40,0,2,05-035-0005,6,1.0000000000000002,2.1179124026462404,2022,4,1,4
286,286,2022-05-27,28,0,2,40-115-9004,1,0.0,-0.7549132547660471,2022,5,27,4
49,49,2022-08-29,36,0,2,17-113-2003,1,0.0,-0.7549132547660471,2022,8,29,0
254,254,2022-08-08,37,0,6,40-031-0651,1,0.0,-0.7549132547660471,2022,8,8,0
290,290,2022-08-14,43,0,2,55-079-0068,6,1.0000000000000002,2.1179124026462404,2022,8,14,6
405,410,2022-03-05,8,0,4,31-157-0004,1,0.0,-0.7549132547660471,2022,3,5,5
174,174,2022-04-01,25,0,4,31-079-0005,1,0.0,-0.7549132547660471,2022,4,1,4
188,188,2022-05-30,7,0,4,16-013-0004,1,0.0,-0.7549132547660471,2022,5,30,0
184,184,2022-02-20,45,0,4,45-045-0015,2,0.2,-0.18034812328358962,2022,2,20,6
187,187,2022-06-24,44,0,2,54-003-0003,2,0.2,-0.18034812328358962,2022,6,24,4
79,79,2022-02-04,38,0,2,45-019-0046,5,0.8,1.5433472711637828,2022,2,4,4
268,268,2022-03-18,30,0,2,26-105-0007,1,0.0,-0.7549132547660471,2022,3,18,4
327,327,2022-08-06,52,2,4,31-055-0052,6,1.0000000000000002,2.1179124026462404,2022,8,6,5
262,262,2022-03-01,69,2,4,49-005-0007,2,0.2,-0.18034812328358962,2022,3,1,1
